researcher_id,coauthor_count,shared_paper_strength,fractional_collaboration_strength,component,component_size,in_giant_component,community
ur.0627372025.48,12,12.0,0.9999999,1012,13,False,223
ur.0627444576.69,81,405.0,24.0,0,59091,True,9
ur.0627461377.62,17,17.0,1.9999999,0,59091,True,19
ur.0627462711.97,10,36.0,5.0,0,59091,True,37
ur.0627470355.17,9,60.0,8.0,0,59091,True,6
ur.0627475326.88,547,548.0,1.9999999,0,59091,True,1
ur.0627475531.44,16,35.0,3.0,0,59091,True,49
ur.0627510513.14,16,16.0,1.0,0,59091,True,24
ur.0627523571.14,30,30.0,1.0000002,0,59091,True,2
ur.0627532352.55,240,416.0,9.0,0,59091,True,10
ur.0627545135.27,26,59.0,8.0,0,59091,True,16
ur.0627545621.00,74,74.0,1.0,0,59091,True,13
ur.0627570650.97,122,185.0,7.0,0,59091,True,6
ur.0627601226.68,12,12.0,0.9999999,0,59091,True,7
ur.0627601545.87,566,1171.0,63.0,0,59091,True,6
ur.0627614723.01,1470,3289.0,41.0,0,59091,True,4
ur.0627616667.09,13,13.0,2.0,0,59091,True,18
ur.0627625307.65,13,26.0,2.0,0,59091,True,12
ur.0627640515.50,38,38.0,1.0,0,59091,True,8
ur.0627651126.47,145,145.0,1.0,0,59091,True,1
ur.0627653575.10,8,8.0,0.99999994,0,59091,True,13
ur.0627660151.34,827,2070.0,3.9999998,0,59091,True,1
ur.0627671260.13,13,13.0,1.0,0,59091,True,6
ur.0627722440.13,6,6.0,1.0,0,59091,True,74
ur.0627731633.40,142,142.0,0.9999997,0,59091,True,2
ur.0627731703.69,106,106.0,1.0,0,59091,True,19
ur.0627740031.25,957,957.0,0.9999998,0,59091,True,5
ur.0627747255.22,183,258.0,3.0,0,59091,True,19
ur.0627751716.30,115,224.0,1.9999996,0,59091,True,51
ur.0627762536.89,262,262.0,1.0000001,0,59091,True,1
ur.0627774025.99,4,4.0,1.0,0,59091,True,23
ur.0630001562.89,2,2.0,0.99999994,0,59091,True,4
ur.0630006001.03,21,21.0,1.0,0,59091,True,108
ur.0630007115.60,8,8.0,0.99999994,727,15,False,193
ur.0630020362.46,9,16.0,1.9999999,0,59091,True,35
ur.0630051574.25,102,118.0,2.0,0,59091,True,3
ur.0630053776.91,38,58.0,4.0000005,0,59091,True,26
ur.0630057736.10,67,104.0,6.999999,0,59091,True,29
ur.0630062203.66,677,1153.0,25.999998,0,59091,True,9
ur.0630073236.66,8,8.0,0.99999994,0,59091,True,3
ur.0630103370.19,12,12.0,0.9999999,0,59091,True,42
ur.0630105161.21,59,59.0,1.0000001,0,59091,True,4
ur.0630113043.63,733,852.0,2.0,0,59091,True,1
ur.0630120467.58,82,82.0,1.0,0,59091,True,1
ur.0630120634.48,17,31.0,2.0,0,59091,True,24
ur.0630130725.14,10,17.0,3.0,0,59091,True,9
ur.0630146235.31,685,865.0,2.9999998,0,59091,True,1
ur.0630161707.73,431,598.0,21.999998,0,59091,True,29
ur.0630202266.39,21,41.0,2.0,0,59091,True,76
ur.0630202551.14,16,16.0,1.9999999,0,59091,True,128
ur.0630212176.72,77,203.0,30.999998,0,59091,True,25
ur.0630217023.10,11,11.0,1.0000001,0,59091,True,22
ur.0630220770.36,93,227.0,15.999999,0,59091,True,8
ur.0630224140.74,33,62.0,3.0,0,59091,True,4
ur.0630227062.88,210,210.0,1.0,0,59091,True,2
ur.0630233020.90,60,60.0,0.9999999,0,59091,True,47
ur.0630236327.27,24,24.0,1.0000001,0,59091,True,1
ur.0630244313.18,28,30.0,2.0,0,59091,True,3
ur.0630247557.51,16,16.0,1.0,0,59091,True,53
ur.0630250354.36,485,829.0,11.999999,0,59091,True,14
ur.0630252660.77,8,8.0,0.99999994,0,59091,True,22
ur.0630252767.95,14,14.0,0.99999976,0,59091,True,25
ur.0630253701.02,12,22.0,2.0,0,59091,True,7
ur.0630256233.37,10,35.0,4.0,0,59091,True,11
ur.0630266526.34,5,5.0,0.99999994,1081,6,False,779
ur.0630276347.88,34,34.0,1.0,0,59091,True,36
ur.0630327027.76,203,381.0,12.0,0,59091,True,4
ur.0630336252.34,56,89.0,5.9999995,0,59091,True,27
ur.0630342205.02,59,59.0,1.0000001,0,59091,True,4
ur.0630355047.19,11,11.0,1.0000001,0,59091,True,15
ur.0630370251.92,7,7.0,0.99999994,0,59091,True,3
ur.0630376655.84,306,319.0,2.9999998,0,59091,True,9
ur.0630423741.24,6,6.0,1.0,0,59091,True,9
ur.0630440550.29,7,7.0,0.99999994,485,8,False,501
ur.0630450752.44,94,279.0,26.0,0,59091,True,6
ur.0630457055.16,1,1.0,1.0,1709,2,False,1620
ur.0630501547.46,486,1063.0,7.0,0,59091,True,2
ur.0630502665.31,19,19.0,0.9999999,0,59091,True,29
ur.0630510524.13,9,9.0,1.0000001,0,59091,True,10
ur.0630520771.04,1,1.0,1.0,1710,2,False,1619
ur.0630540622.45,21,21.0,1.0,0,59091,True,2
ur.0630541361.99,68,68.0,1.0,0,59091,True,8
ur.0630542027.20,34,47.0,2.0000002,0,59091,True,4
ur.0630542453.51,31,59.0,6.0,0,59091,True,12
ur.0630546177.99,65,85.0,5.0,0,59091,True,27
ur.0630550705.07,15,15.0,0.99999994,0,59091,True,20
ur.0630551341.72,20,25.0,3.0,0,59091,True,28
ur.0630552552.45,136,435.0,6.0,0,59091,True,27
ur.0630552646.36,21,28.0,4.0,0,59091,True,2
ur.0630565240.17,23,23.0,1.0,0,59091,True,7
ur.0630573457.48,7,7.0,0.99999994,0,59091,True,23
ur.0630603160.59,17,17.0,0.99999994,0,59091,True,3
ur.0630613633.20,3,3.0,0.99999994,938,7,False,597
ur.0630624522.90,105,167.0,5.0000005,0,59091,True,17
ur.0630626023.27,24,24.0,1.0000001,0,59091,True,4
ur.0630632270.28,3,3.0,0.99999994,773,4,False,1028
ur.0630633766.76,5,10.0,1.9999999,0,59091,True,1
ur.0630636003.80,171,227.0,5.0,0,59091,True,2
ur.0630663322.35,245,245.0,0.99999994,0,59091,True,2
ur.0630676244.29,44,48.0,3.0,0,59091,True,9
ur.0630705354.04,71,134.0,22.000002,0,59091,True,3
ur.0630726432.66,237,241.0,2.0,0,59091,True,29
ur.0630735474.31,784,1806.0,21.0,0,59091,True,4
ur.0630736365.26,3,3.0,0.99999994,1132,7,False,639
ur.0630750367.35,4,4.0,1.0,1507,5,False,896
ur.0630752366.57,24,24.0,3.0000005,0,59091,True,37
ur.0630764755.45,11,11.0,1.0000001,0,59091,True,11
ur.0630770706.32,13,36.0,2.9999998,0,59091,True,53
ur.0630773754.17,175,302.0,15.0,0,59091,True,18
ur.0630775436.31,34,34.0,1.0,0,59091,True,15
ur.0631004213.55,59,59.0,1.0000001,0,59091,True,16
ur.0631006726.48,5,5.0,0.99999994,1000,6,False,706
ur.0631013746.92,11,11.0,1.0000001,0,59091,True,8
ur.0631057663.43,1076,2572.0,6.0,0,59091,True,1
ur.0631063474.35,21,35.0,3.0000005,0,59091,True,45
ur.0631113141.88,16,16.0,1.0,0,59091,True,29
ur.0631131647.70,10,10.0,1.0,74,21,False,129
ur.0631132110.27,10,19.0,3.0000002,0,59091,True,7
ur.0631155516.64,10,10.0,1.0,0,59091,True,46
ur.0631162511.56,18,18.0,1.0,0,59091,True,18
ur.0631165073.95,1,1.0,1.0,825,2,False,1561
ur.0631170615.69,963,1927.0,15.0,0,59091,True,15
ur.0631172222.36,70,111.0,3.9999995,0,59091,True,2
ur.0631200300.35,281,581.0,37.0,0,59091,True,3
ur.0631215675.09,32,32.0,1.9999999,0,59091,True,38
ur.0631227043.08,13,28.0,5.9999995,0,59091,True,39
ur.0631231126.04,15,19.0,3.0000002,0,59091,True,39
ur.0631243330.47,4,4.0,1.0,0,59091,True,15
ur.0631250227.20,87,87.0,1.0000001,0,59091,True,1
ur.0631256251.72,11,20.0,2.0,0,59091,True,17
ur.0631260341.41,76,94.0,3.0000002,0,59091,True,13
ur.0631262672.93,31,54.0,2.0000002,0,59091,True,3
ur.0631273415.32,10,11.0,2.0,0,59091,True,2
ur.0631273711.21,29,65.0,4.9999995,0,59091,True,9
ur.0631312067.27,32,32.0,0.99999994,0,59091,True,36
ur.0631312161.63,4,8.0,2.0,1203,5,False,828
ur.0631322627.13,21,21.0,1.0,0,59091,True,11
ur.0631326043.17,10,10.0,1.0,0,59091,True,62
ur.0631356265.13,12,12.0,0.9999999,0,59091,True,2
ur.0631363716.24,25,25.0,1.0,0,59091,True,26
ur.0631370432.38,97,97.0,1.0,0,59091,True,66
ur.0631402514.13,7,7.0,0.99999994,0,59091,True,38
ur.0631405570.49,45,155.0,5.0000005,0,59091,True,8
ur.0631415326.01,18,18.0,1.0,0,59091,True,46
ur.0631426026.43,9,18.0,2.0000002,0,59091,True,12
ur.0631441434.13,12,12.0,0.9999999,201,21,False,132
ur.0631442521.72,7,7.0,0.99999994,0,59091,True,1
ur.0631455063.29,83,347.0,44.0,0,59091,True,30
ur.0631457157.81,27,52.0,3.9999998,0,59091,True,3
ur.0631474521.24,12,20.0,2.9999998,0,59091,True,3
ur.0631502200.27,12,12.0,0.9999999,0,59091,True,22
ur.0631505711.87,191,334.0,4.0000005,0,59091,True,16
ur.0631512343.26,6,6.0,1.0,0,59091,True,21
ur.0631517510.81,24,111.0,10.0,0,59091,True,11
ur.0631523041.22,17,17.0,0.99999994,0,59091,True,19
ur.0631526547.41,11,11.0,1.0000001,0,59091,True,2
ur.0631527125.06,23,30.0,4.0000005,0,59091,True,17
ur.0631541753.87,21,21.0,1.0,0,59091,True,25
ur.0631556757.06,13,13.0,1.0,0,59091,True,24
ur.0631561714.29,15,15.0,0.99999994,0,59091,True,16
ur.0631567750.46,6,6.0,1.0,0,59091,True,25
ur.0631601743.33,1520,4161.0,21.999998,0,59091,True,1
ur.0631607163.51,26,26.0,1.0000001,0,59091,True,8
ur.0631612505.67,110,110.0,0.9999999,0,59091,True,1
ur.0631623456.43,8,8.0,0.99999994,0,59091,True,4
ur.0631626234.80,551,606.0,3.0,0,59091,True,10
ur.0631634630.29,13,19.0,3.0,0,59091,True,2
ur.0631647033.46,25,34.0,4.0,0,59091,True,53
ur.0631647621.05,36,36.0,1.0000001,0,59091,True,1
ur.0631651374.48,23,29.0,2.0,0,59091,True,4
ur.0631664067.44,22,42.0,2.0,0,59091,True,9
ur.0631670105.90,164,175.0,4.0,0,59091,True,8
ur.0631672046.14,3,3.0,0.99999994,118,48,False,89
ur.0631673610.09,128,128.0,0.99999994,0,59091,True,1
ur.0631710702.91,10,10.0,1.0,0,59091,True,11
ur.0631713604.20,30,64.0,4.0,0,59091,True,22
ur.0631716047.21,327,365.0,10.0,0,59091,True,3
ur.0631716677.17,267,277.0,4.0,0,59091,True,7
ur.0631717330.34,3,3.0,0.99999994,1102,4,False,1227
ur.0631730123.41,58,58.0,2.0,0,59091,True,10
ur.0631733653.59,21,21.0,1.0,0,59091,True,2
ur.0631741570.08,1,1.0,1.0,1220,2,False,1489
ur.0631746602.58,5,5.0,0.99999994,521,6,False,676
ur.0631757021.38,14,48.0,7.0,0,59091,True,39
ur.0631770302.54,14,14.0,0.99999976,0,59091,True,61
ur.0631772165.26,32,63.0,1.9999998,0,59091,True,27
ur.0632007550.38,45,74.0,5.9999995,0,59091,True,20
ur.0632012004.07,549,552.0,2.0,0,59091,True,1
ur.0632020004.57,788,1865.0,12.0,0,59091,True,2
ur.0632027064.20,6,6.0,1.0,0,59091,True,28
ur.0632030506.42,10,10.0,1.0,0,59091,True,12
ur.0632035710.59,134,137.0,2.0000002,0,59091,True,1
ur.0632044473.81,5,5.0,0.99999994,0,59091,True,23
ur.0632067320.26,25,37.0,5.0,0,59091,True,15
ur.0632107151.05,10,10.0,1.0,0,59091,True,2
ur.0632134420.50,9,9.0,1.0000001,244,19,False,144
ur.0632136732.38,957,957.0,0.9999998,0,59091,True,5
ur.0632147064.47,36,36.0,1.0000001,0,59091,True,6
ur.0632174435.31,25,30.0,3.0,0,59091,True,17
ur.0632174745.37,23,23.0,1.0,0,59091,True,3
ur.0632223244.93,4,4.0,1.0,1183,10,False,301
ur.0632231023.98,17,31.0,2.0,0,59091,True,24
ur.0632231147.34,12,12.0,0.9999999,0,59091,True,25
ur.0632235473.61,12,12.0,0.9999999,0,59091,True,10
ur.0632240532.50,26,26.0,1.0000001,0,59091,True,2
ur.0632251667.42,17,17.0,0.99999994,0,59091,True,3
ur.0632256703.00,9,18.0,2.0000002,0,59091,True,41
ur.0632271527.83,32,63.0,1.9999998,0,59091,True,27
ur.0632273774.92,11,11.0,1.0000001,0,59091,True,22
ur.0632274146.77,6,6.0,1.0,0,59091,True,27
ur.0632275144.07,55,58.0,1.9999998,0,59091,True,10
ur.0632277417.76,10,10.0,1.0,0,59091,True,12
ur.0632302260.69,211,216.0,1.9999998,0,59091,True,1
ur.0632303464.27,9,24.0,4.0,0,59091,True,30
ur.0632311227.63,4,4.0,1.0,182,18,False,156
ur.0632320103.45,243,479.0,3.9999998,0,59091,True,2
ur.0632341736.64,21,21.0,1.0,0,59091,True,2
ur.0632342121.18,118,147.0,3.9999998,0,59091,True,11
ur.0632353350.96,126,214.0,22.999996,0,59091,True,2
ur.0632357365.31,569,1075.0,5.0000005,0,59091,True,1
ur.0632361714.92,677,1399.0,16.0,0,59091,True,1
ur.0632366231.14,31,47.0,2.0000002,0,59091,True,3
ur.0632402331.48,18,18.0,1.0,0,59091,True,2
ur.0632423052.73,134,298.0,8.0,0,59091,True,19
ur.0632431021.04,7,7.0,0.99999994,103,10,False,335
ur.0632440236.64,11,11.0,1.0000001,0,59091,True,17
ur.0632441651.51,52,52.0,1.0,0,59091,True,2
ur.0632447041.03,320,502.0,3.0,0,59091,True,1
ur.0632453513.12,10,10.0,1.0,0,59091,True,4
ur.0632467552.61,42,60.0,4.0,0,59091,True,8
ur.0632470133.44,15,15.0,0.99999994,0,59091,True,7
ur.0632476557.31,6,6.0,1.0,94,7,False,584
ur.0632521737.80,9,9.0,1.0000001,201,21,False,132
ur.0632527010.93,39,46.0,2.0,0,59091,True,6
ur.0632531721.89,4,6.0,2.0,0,59091,True,24
ur.0632532542.27,33,69.0,4.9999995,0,59091,True,6
ur.0632545560.17,39,39.0,1.0000001,0,59091,True,1
ur.0632553362.25,38,82.0,2.9999993,0,59091,True,59
ur.0632554626.85,155,593.0,44.0,0,59091,True,4
ur.0632574243.53,34,34.0,1.0,0,59091,True,1
ur.0632574542.08,21,21.0,1.0,0,59091,True,7
ur.0632614254.48,7,7.0,0.99999994,0,59091,True,12
ur.0632635653.24,106,106.0,1.0,0,59091,True,19
ur.0632640575.30,84,170.0,12.0,0,59091,True,47
ur.0632643707.38,304,304.0,0.9999999,0,59091,True,1
ur.0632644516.95,566,733.0,4.0,0,59091,True,1
ur.0632671633.18,19,19.0,0.9999999,0,59091,True,11
ur.0632673451.30,2,2.0,0.99999994,1265,3,False,1369
ur.0632706417.96,29,29.0,1.0,0,59091,True,9
ur.0632710071.41,28,28.0,0.9999999,0,59091,True,70
ur.0632710372.76,54,103.0,2.9999998,0,59091,True,3
ur.0632717041.53,10,10.0,1.0,0,59091,True,14
ur.0632717452.44,37,55.0,1.9999999,0,59091,True,19
ur.0632733053.47,35,54.0,1.9999999,0,59091,True,25
ur.0632733205.82,33,33.0,1.0,0,59091,True,13
ur.0632753660.58,9,9.0,1.0000001,341,10,False,289
ur.0632760571.83,24,24.0,1.0000001,0,59091,True,38
ur.0632774053.09,87,98.0,5.000001,0,59091,True,2
ur.0633007511.24,11,22.0,2.0000002,0,59091,True,12
ur.0633023621.55,114,199.0,1.9999999,0,59091,True,10
ur.0633040570.30,98,98.0,1.9999998,0,59091,True,16
ur.0633063406.91,227,315.0,16.0,0,59091,True,39
ur.0633066152.60,21,54.0,5.9999995,0,59091,True,50
ur.0633073004.33,13,16.0,3.0,0,59091,True,1
ur.0633075610.27,9,9.0,1.0000001,1176,10,False,338
ur.0633101725.44,313,621.0,47.999996,0,59091,True,17
ur.0633107103.28,41,41.0,1.0,0,59091,True,2
ur.0633117265.14,320,502.0,3.0,0,59091,True,1
ur.0633125105.37,454,1038.0,7.9999995,0,59091,True,4
ur.0633150417.41,64,87.0,6.0000014,0,59091,True,10
ur.0633172141.29,16,40.0,5.0000005,0,59091,True,62
ur.0633204372.01,10,28.0,6.0,0,59091,True,22
ur.0633205766.33,9,9.0,1.0000001,0,59091,True,2
ur.0633206203.07,21,42.0,7.9999995,0,59091,True,1
ur.0633237777.53,245,245.0,0.99999994,0,59091,True,2
ur.0633253225.55,20,20.0,1.0,0,59091,True,53
ur.0633256337.62,2211,6114.0,46.999996,0,59091,True,1
ur.0633267356.31,6,6.0,1.0,487,15,False,194
ur.0633270001.07,27,70.0,5.0,0,59091,True,6
ur.0633275223.33,4,7.0,2.0,0,59091,True,50
ur.0633301757.24,71,75.0,1.9999998,0,59091,True,2
ur.0633310702.00,19,19.0,0.9999999,0,59091,True,54
ur.0633312106.41,16,37.0,2.9999998,0,59091,True,25
ur.0633331055.70,26,26.0,1.0000001,0,59091,True,8
ur.0633331063.00,12,25.0,3.0,0,59091,True,57
ur.0633333761.22,71,134.0,3.9999998,0,59091,True,1
ur.0633344577.46,330,541.0,16.999998,0,59091,True,7
ur.0633353023.01,75,126.0,4.0,0,59091,True,20
ur.0633354522.27,15,15.0,0.99999994,0,59091,True,9
ur.0633355252.71,175,175.0,1.0000001,0,59091,True,2
ur.0633357657.02,2,2.0,0.99999994,0,59091,True,29
ur.0633361750.55,891,2087.0,10.0,0,59091,True,1
ur.0633372376.63,56,56.0,0.9999999,0,59091,True,5
ur.0633372740.75,17,79.0,6.9999995,0,59091,True,43
ur.0633403467.03,75,121.0,9.999999,0,59091,True,3
ur.0633405312.55,4,4.0,1.0,0,59091,True,35
ur.0633420516.74,5,5.0,0.99999994,0,59091,True,19
ur.0633421566.27,38,67.0,3.0000002,0,59091,True,7
ur.0633425145.65,17,17.0,0.99999994,0,59091,True,11
ur.0633447712.14,140,183.0,2.0,0,59091,True,19
ur.0633450110.12,47,55.0,6.0,0,59091,True,5
ur.0633475253.65,46,259.0,22.000002,0,59091,True,9
ur.0633501273.12,85,165.0,1.9999999,0,59091,True,1
ur.0633505633.72,8,8.0,0.99999994,0,59091,True,39
ur.0633514423.27,13,13.0,1.0,0,59091,True,3
ur.0633531035.45,3,3.0,0.99999994,0,59091,True,16
ur.0633540454.28,89,165.0,14.0,0,59091,True,30
ur.0633544156.32,907,1797.0,4.0,0,59091,True,1
ur.0633552620.58,62,63.0,3.0000002,0,59091,True,7
ur.0633561362.77,26,26.0,1.0000001,0,59091,True,36
ur.0633562414.27,34,34.0,1.0,0,59091,True,36
ur.0633564604.37,9,9.0,1.0000001,0,59091,True,35
ur.0633575560.45,7,7.0,0.99999994,0,59091,True,12
ur.0633575657.06,34,34.0,1.0,0,59091,True,36
ur.0633601547.52,7,7.0,0.99999994,0,59091,True,37
ur.0633605743.06,5,10.0,1.9999999,796,6,False,775
ur.0633614701.43,55,69.0,1.9999998,0,59091,True,2
ur.0633621336.09,18,36.0,4.0,0,59091,True,8
ur.0633624422.34,32,32.0,0.99999994,0,59091,True,24
ur.0633627245.05,12,12.0,0.9999999,0,59091,True,8
ur.0633631364.52,15,15.0,0.99999994,0,59091,True,2
ur.0633635526.19,486,766.0,6.9999995,0,59091,True,1
ur.0633651655.94,13,13.0,1.0,0,59091,True,18
ur.0633660056.32,44,44.0,0.99999994,0,59091,True,24
ur.0633665436.55,461,801.0,8.999999,0,59091,True,2
ur.0633673174.16,5,5.0,0.99999994,0,59091,True,72
ur.0633677423.18,11,18.0,3.0000002,0,59091,True,2
ur.0633677545.27,64,157.0,7.0000005,0,59091,True,12
ur.0633702561.10,34,34.0,1.0,0,59091,True,24
ur.0633726173.09,17,17.0,0.99999994,0,59091,True,26
ur.0633731256.36,128,128.0,0.99999994,0,59091,True,1
ur.0633743356.16,957,957.0,0.9999998,0,59091,True,5
ur.0633746040.02,24,25.0,2.0,0,59091,True,31
ur.0633751050.87,5,5.0,0.99999994,1153,6,False,718
ur.0633761473.29,20,32.0,2.9999998,0,59091,True,37
ur.0633766222.21,9,9.0,1.0000001,0,59091,True,43
ur.0633774535.04,6,6.0,1.0,0,59091,True,21
ur.0634005746.48,83,175.0,4.0000005,0,59091,True,2
ur.0634011312.52,9,9.0,1.0000001,0,59091,True,1
ur.0634013315.24,29,48.0,2.0000002,0,59091,True,54
ur.0634014222.97,163,163.0,0.99999994,0,59091,True,5
ur.0634014677.00,11,11.0,1.0000001,0,59091,True,46
ur.0634021126.81,6,6.0,1.0,0,59091,True,17
ur.0634026766.36,155,194.0,3.9999998,0,59091,True,17
ur.0634034613.43,36,122.0,18.0,0,59091,True,2
ur.0634057525.44,1113,2595.0,11.0,0,59091,True,1
ur.0634060477.92,196,610.0,6.9999995,0,59091,True,15
ur.0634066330.17,163,163.0,0.99999994,0,59091,True,5
ur.0634070654.81,12,12.0,0.9999999,0,59091,True,26
ur.0634070731.28,178,191.0,5.0,0,59091,True,7
ur.0634104106.31,83,92.0,2.0,0,59091,True,8
ur.0634110110.86,8,8.0,0.99999994,966,9,False,351
ur.0634110354.00,156,156.0,1.0,0,59091,True,1
ur.0634112345.05,6,7.0,3.0,543,7,False,615
ur.0634112575.43,23,30.0,3.0,0,59091,True,39
ur.0634113234.75,4,4.0,1.0,0,59091,True,11
ur.0634117040.29,18,51.0,8.0,0,59091,True,18
ur.0634131177.43,7,24.0,3.9999995,0,59091,True,8
ur.0634134641.79,789,1600.0,5.9999995,0,59091,True,1
ur.0634150437.17,61,61.0,0.9999997,0,59091,True,17
ur.0634172715.87,44,86.0,2.0,0,59091,True,10
ur.0634200441.93,58,136.0,7.000001,0,59091,True,29
ur.0634207126.33,3,3.0,0.99999994,0,59091,True,2
ur.0634211021.87,18,18.0,1.0,0,59091,True,60
ur.0634215761.16,39,79.0,3.0000002,0,59091,True,29
ur.0634217370.04,11,11.0,1.0000001,0,59091,True,19
ur.0634244355.84,9,9.0,1.0000001,0,59091,True,8
ur.0634244356.01,6,6.0,1.0,719,7,False,644
ur.0634244546.00,79,79.0,0.9999999,0,59091,True,4
ur.0634244761.20,148,148.0,1.0,0,59091,True,1
ur.0634252650.44,164,312.0,2.0000002,0,59091,True,2
ur.0634266323.33,589,959.0,9.0,0,59091,True,4
ur.0634277705.41,127,170.0,10.000003,0,59091,True,11
ur.0634302451.84,20,20.0,1.0,0,59091,True,19
ur.0634316212.45,9,9.0,1.0000001,0,59091,True,1
ur.0634327043.67,14,14.0,0.99999976,0,59091,True,11
ur.0634342064.30,36,36.0,1.0000001,0,59091,True,8
ur.0634365771.32,20,20.0,1.0,0,59091,True,2
ur.0634374140.02,20,21.0,1.9999998,0,59091,True,26
ur.0634377453.59,188,192.0,3.0000002,0,59091,True,21
ur.0634402707.52,25,65.0,5.0,0,59091,True,2
ur.0634425424.88,258,258.0,0.9999998,0,59091,True,2
ur.0634427540.64,5,10.0,1.9999999,0,59091,True,18
ur.0634431742.50,4,8.0,2.0,0,59091,True,4
ur.0634436503.22,72,147.0,5.000001,0,59091,True,11
ur.0634460103.34,10,20.0,2.0,0,59091,True,18
ur.0634503670.28,65,169.0,13.000001,0,59091,True,6
ur.0634503715.74,9,20.0,3.0,0,59091,True,4
ur.0634505520.15,8,8.0,0.99999994,0,59091,True,40
ur.0634524602.44,49,78.0,3.0000005,0,59091,True,3
ur.0634531425.78,64,130.0,3.0,0,59091,True,82
ur.0634532003.79,34,34.0,1.0,0,59091,True,1
ur.0634537205.10,8,8.0,0.99999994,0,59091,True,51
ur.0634543032.50,127,173.0,4.0000005,0,59091,True,19
ur.0634572621.45,55,91.0,3.0000002,0,59091,True,2
ur.0634613315.22,77,175.0,6.0000005,0,59091,True,11
ur.0634622524.78,292,292.0,1.0,0,59091,True,24
ur.0634625214.24,11,11.0,1.0000001,0,59091,True,31
ur.063463343.48,32,32.0,0.99999994,0,59091,True,18
ur.0634655172.48,4,4.0,1.0,1373,5,False,917
ur.0634661553.09,46,46.0,2.0000002,0,59091,True,12
ur.0634662222.34,90,384.0,5.0,0,59091,True,27
ur.0634666213.91,4,4.0,1.0,40,5,False,922
ur.0634671775.23,5,10.0,1.9999999,0,59091,True,1
ur.0634701705.89,44,86.0,3.0,0,59091,True,26
ur.0634704450.25,83,83.0,0.9999999,0,59091,True,38
ur.0634705453.97,520,520.0,1.0,0,59091,True,1
ur.0634712225.61,436,847.0,6.0,0,59091,True,1
ur.0634713765.96,27,27.0,0.99999994,0,59091,True,13
ur.0634714725.91,14,24.0,3.0000002,0,59091,True,14
ur.0634726306.30,212,233.0,3.0000005,0,59091,True,18
ur.0634751753.38,35,69.0,1.9999998,0,59091,True,9
ur.0634753041.33,171,190.0,2.0,0,59091,True,7
ur.0634761566.33,10,10.0,1.0,0,59091,True,45
ur.0634765123.28,32,59.0,5.0000005,0,59091,True,54
ur.0634774402.70,22,22.0,1.0000001,0,59091,True,10
ur.0634776334.30,10,10.0,1.0,0,59091,True,18
ur.0635011123.04,110,138.0,7.0000005,0,59091,True,52
ur.0635016616.21,13,20.0,2.0000002,0,59091,True,46
ur.0635017524.00,233,269.0,4.999999,0,59091,True,1
ur.0635021274.42,17,21.0,2.0,0,59091,True,13
ur.0635021663.06,121,203.0,3.0,0,59091,True,11
ur.0635034533.26,18,18.0,1.0,0,59091,True,4
ur.0635053302.58,12,12.0,0.9999999,0,59091,True,1
ur.0635064332.37,7,7.0,0.99999994,0,59091,True,36
ur.0635070737.26,35,35.0,0.99999994,0,59091,True,2
ur.0635076355.31,48,58.0,6.999999,0,59091,True,13
ur.0635077641.72,10,10.0,1.0,0,59091,True,2
ur.0635100364.93,12,12.0,0.9999999,0,59091,True,7
ur.0635134330.89,34,34.0,1.0,0,59091,True,11
ur.0635152053.77,14,14.0,0.99999976,0,59091,True,1
ur.0635200050.75,35,74.0,3.0000005,0,59091,True,4
ur.0635212654.92,10,10.0,2.0,0,59091,True,80
ur.0635217121.65,547,987.0,1.9999998,0,59091,True,1
ur.0635220661.22,12,12.0,0.9999999,0,59091,True,25
ur.0635224523.46,2,2.0,0.99999994,0,59091,True,6
ur.0635227346.69,12,12.0,0.9999999,0,59091,True,8
ur.0635250036.70,22,22.0,2.0,0,59091,True,37
ur.0635265552.50,22,37.0,1.9999999,0,59091,True,29
ur.0635306544.89,19,19.0,2.0000002,0,59091,True,18
ur.0635340020.97,11,11.0,1.0000001,0,59091,True,24
ur.0635340434.00,141,172.0,2.9999995,0,59091,True,1
ur.0635354566.49,1346,2858.0,25.0,0,59091,True,1
ur.0635365160.54,4,8.0,3.0,0,59091,True,107
ur.0635367312.91,32,59.0,9.999999,0,59091,True,69
ur.0635376353.85,256,524.0,3.0,0,59091,True,1
ur.0635401332.32,7,7.0,0.99999994,477,8,False,503
ur.0635404211.73,5,5.0,0.99999994,0,59091,True,15
ur.0635405112.17,41,222.0,32.0,0,59091,True,9
ur.0635433632.21,1,2.0,2.0,0,59091,True,10
ur.0635434302.03,5,5.0,0.99999994,0,59091,True,1
ur.0635434441.80,26,26.0,1.0000001,0,59091,True,36
ur.0635437230.79,11,14.0,2.0,400,12,False,263
ur.0635442102.91,12,12.0,0.9999999,0,59091,True,32
ur.0635443653.75,24,47.0,2.0000005,0,59091,True,12
ur.0635446534.07,8,8.0,0.99999994,555,9,False,371
ur.0635462702.34,18,32.0,2.0,0,59091,True,21
ur.0635463753.29,5,8.0,2.0,379,6,False,755
ur.0635464071.79,72,101.0,1.9999996,0,59091,True,17
ur.0635464556.58,74,74.0,1.0,0,59091,True,3
ur.0635471020.32,739,1940.0,94.0,0,59091,True,3
ur.0635473577.36,10,20.0,2.0,0,59091,True,72
ur.0635474476.54,7,7.0,0.99999994,0,59091,True,2
